id,model_id,instrument_id,framing,run_index,status,temperature,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,cost_usd,latency_ms,provider,openrouter_id,completed_at
jqU1RqatfZdEGg,anthropic/claude-sonnet-4.5,pvq21,human,1,completed,0.7,899,265,0,1164,0.006672,1729,Amazon Bedrock,gen-1780067895-HAoiIjvVQEhW5Mc3hHNr,1780067899
DtqRxYi998YS6S,anthropic/claude-sonnet-4.5,pvq21,human,2,completed,0.7,899,265,0,1164,0.006672,1332,Amazon Bedrock,gen-1780067896-haO46zdKxuf7AtoazUYv,1780067899
36WC_1pDUvogTr,anthropic/claude-sonnet-4.5,pvq21,human,3,completed,0.7,899,265,0,1164,0.006672,1360,Amazon Bedrock,gen-1780067898-ZPUCGu3d722EbefMJJJo,1780067901
gdMlNXUpQ8YhmQ,anthropic/claude-sonnet-4.5,pvq21,human,5,completed,0.7,899,265,0,1164,0.006672,1934,Amazon Bedrock,gen-1780067898-G3qkvJhtxtLoptKqpQD2,1780067902
bkKgknySjk_7NH,anthropic/claude-sonnet-4.5,sd3,self,1,completed,0.7,721,337,0,1058,0.007218,1723,Amazon Bedrock,gen-1780067898-qfYY5Jzce36kHtVEUWit,1780067902
IlDElmZ7GnzE66,anthropic/claude-sonnet-4.5,sd3,self,2,completed,0.7,721,398,0,1119,0.008133,1862,Amazon Bedrock,gen-1780067898-Pz0ow2ycbhtegRmjHqFR,1780067903
4w_I9kWtuEzGMn,anthropic/claude-sonnet-4.5,sd3,self,3,completed,0.7,721,337,0,1058,0.007218,1375,Amazon Bedrock,gen-1780067899-bwwrj0Ebax1Gq611q5lT,1780067903
AIJQ4K5ObDK-B9,anthropic/claude-sonnet-4.5,sd3,self,4,completed,0.7,721,337,0,1058,0.007218,1311,Amazon Bedrock,gen-1780067899-ptWc3TiIJBEvwZ5p25Cn,1780067903
WY8I9JIO-wTkmL,anthropic/claude-sonnet-4.5,sd3,self,5,completed,0.7,721,337,0,1058,0.007218,2167,Amazon Bedrock,gen-1780067900-CYU88xb4KJ1i9wKDRiqK,1780067904
QsyJnNxEBKcaEE,anthropic/claude-sonnet-4.5,sd3,human,1,completed,0.7,694,337,0,1031,0.007137,1710,Amazon Bedrock,gen-1780067901-248QklA5PrAaHJoc0pk6,1780067905
z8Z_VXf1dOIPsI,anthropic/claude-sonnet-4.5,sd3,human,2,completed,0.7,694,337,0,1031,0.007137,1973,Amazon Bedrock,gen-1780067902-12V1lYf1kHcd3x0uukOJ,1780067906
knewGBB6pn08UC,anthropic/claude-sonnet-4.5,sd3,human,3,completed,0.7,694,337,0,1031,0.007137,1042,Amazon Bedrock,gen-1780067902-MLJ60IP06moJRABn2oP9,1780067906
7KDBLzPxS4A_6y,anthropic/claude-sonnet-4.5,pvq21,human,4,completed,0.7,899,265,0,1164,0.006672,8487,Amazon Bedrock,gen-1780067898-AhOz9KKK7njqDJZKq6VF,1780067907
kFe7TORczrAgVV,anthropic/claude-sonnet-4.5,sd3,human,4,completed,0.7,694,337,0,1031,0.007137,1715,Amazon Bedrock,gen-1780067903-Rzd8GG6kFa4byuB6oo0b,1780067907
zsMBmtjyXAnqZl,anthropic/claude-sonnet-4.5,sd3,human,5,completed,0.7,694,337,0,1031,0.007137,1596,Amazon Bedrock,gen-1780067903-VDA0CMIX2G8tPtKnV7Ce,1780067907
eb4XLhEHqkj_h8,anthropic/claude-sonnet-4.5,vark16,self,1,completed,0.7,686,205,0,891,0.005133,2218,Amazon Bedrock,gen-1780067903-0RbaENxWypC5YtaKvlpg,1780067907
U5-WVLxDcK-_AJ,anthropic/claude-sonnet-4.5,vark16,self,2,completed,0.7,686,244,0,930,0.005718,1719,Amazon Bedrock,gen-1780067904-1X8DXGgOFturyHlKm22V,1780067908
isaShXK1saoBWQ,anthropic/claude-sonnet-4.5,vark16,self,3,completed,0.7,686,244,0,930,0.005718,2418,Amazon Bedrock,gen-1780067905-6FgJlJhP4De5rKvAoZtz,1780067909
1zTClDIRVaRLTn,anthropic/claude-sonnet-4.5,vark16,self,4,completed,0.7,686,244,0,930,0.005718,1340,Amazon Bedrock,gen-1780067906-mHi43kv6vfK5a76Pe1hv,1780067909
caWcmOlR-TfChB,anthropic/claude-sonnet-4.5,vark16,self,5,completed,0.7,686,205,0,891,0.005133,1850,Amazon Bedrock,gen-1780067906-peC0bAocKV1KT9KFEWki,1780067910
gPiic0hB1kZck8,anthropic/claude-sonnet-4.5,vark16,human,2,completed,0.7,659,244,0,903,0.005637,1382,Amazon Bedrock,gen-1780067907-IUA08ANhsSyc57LtxVqf,1780067910
3Y4CINfetsBsvg,anthropic/claude-sonnet-4.5,vark16,human,1,completed,0.7,659,205,0,864,0.005052,2467,Amazon Bedrock,gen-1780067907-ZiibJgjxiZpFfnbDZPVu,1780067911
hc5Ko1RP_oht88,anthropic/claude-sonnet-4.5,vark16,human,3,completed,0.7,659,244,0,903,0.005637,1904,Amazon Bedrock,gen-1780067907-YgGDft0xV1aZ0YG0QcpH,1780067911
1xYKMI5RyyO2jo,anthropic/claude-sonnet-4.5,vark16,human,4,completed,0.7,659,244,0,903,0.005637,1440,Amazon Bedrock,gen-1780067907-rvmSwcdAg3NRmiBimGuc,1780067911
3-FNhij3JTpyk3,anthropic/claude-sonnet-4.5,vark16,human,5,completed,0.7,659,244,0,903,0.005637,1894,Amazon Bedrock,gen-1780067908-a3mmCgFEWm8p7oGQkcuN,1780067911
ZPfjp-N_OZyYk3,anthropic/claude-sonnet-4,ecr12,self,1,completed,0.7,581,152,0,733,0.004023,763,Amazon Bedrock,gen-1780067909-Z3qyMhhIZDFpOf3Zdttm,1780067911
8VdNUl6g2FeMAJ,anthropic/claude-sonnet-4,ecr12,self,2,completed,0.7,581,152,0,733,0.004023,730,Amazon Bedrock,gen-1780067910-O8xoU0oJJ30bLzByN0KI,1780067911
EQ_oOuOMfxdaAV,anthropic/claude-sonnet-4,ecr12,self,3,completed,0.7,581,152,0,733,0.004023,901,Amazon Bedrock,gen-1780067910-oiRlPeLvtceznAJSeqTs,1780067912
0CdQXK5YAoy-jZ,anthropic/claude-sonnet-4,ecr12,self,4,completed,0.7,581,152,0,733,0.004023,897,Amazon Bedrock,gen-1780067910-U4OeoFuA3d0e0KxaxOdw,1780067912
-MlaOqIcBVE_y0,anthropic/claude-sonnet-4,ecr12,self,5,completed,0.7,581,152,0,733,0.004023,704,Amazon Bedrock,gen-1780067911-x06W3Mv4Z1mbLbNoofCm,1780067912
LzEUjXcb3-GtPm,anthropic/claude-sonnet-4,ecr12,human,1,completed,0.7,554,152,0,706,0.003942,709,Amazon Bedrock,gen-1780067911-rOd9TXXEwHwijIsqwAyB,1780067913
34O95k78gT0mfw,anthropic/claude-sonnet-4,ecr12,human,2,completed,0.7,554,152,0,706,0.003942,1070,Amazon Bedrock,gen-1780067911-TWzu7EKHc3cBoij5SJA4,1780067913
dNsxt-KEfAH-R0,anthropic/claude-sonnet-4,ecr12,human,3,completed,0.7,554,152,0,706,0.003942,691,Amazon Bedrock,gen-1780067911-RENOIMTwJ2lV50zYJObZ,1780067913
o3ziOdGNDBh01z,anthropic/claude-sonnet-4,ecr12,human,5,completed,0.7,554,152,0,706,0.003942,668,Amazon Bedrock,gen-1780067912-vBq4AusNLwaDVYNWE1D9,1780067913
cV_KDlI9LQswrk,anthropic/claude-sonnet-4,ecr12,human,4,completed,0.7,554,152,0,706,0.003942,1666,Amazon Bedrock,gen-1780067911-DWLpUZooAEoC0FEEh4VR,1780067914
oUjpvcCC77Ly8r,anthropic/claude-sonnet-4,enneagram36,self,1,completed,0.7,1062,440,0,1502,0.009786,724,Amazon Bedrock,gen-1780067912-CPqtjsBLJ505v7PueMMZ,1780067916
FG2vje9bdZpSXA,anthropic/claude-sonnet-4,enneagram36,self,2,completed,0.7,1062,440,0,1502,0.009786,692,Amazon Bedrock,gen-1780067912-sKAmq7yvqaVj0G1Zgfsf,1780067917
l8Ci1SPmWPndx9,anthropic/claude-sonnet-4,enneagram36,self,3,completed,0.7,1062,440,0,1502,0.009786,778,Amazon Bedrock,gen-1780067913-Lqa0kzgqGbkxsVt4Zk6v,1780067917
nqGW458AG2YDUy,anthropic/claude-sonnet-4,enneagram36,self,4,completed,0.7,1062,440,0,1502,0.009786,906,Amazon Bedrock,gen-1780067913-MT8g4U7AwagB4PuHGIwg,1780067917
QoqMwmMjsZhCJx,anthropic/claude-sonnet-4,enneagram36,self,5,completed,0.7,1062,440,0,1502,0.009786,959,Amazon Bedrock,gen-1780067913-aKytgAlr1W7o7fvyeGIC,1780067917
ao7l_gWk1ZS2V3,anthropic/claude-sonnet-4,enneagram36,human,2,completed,0.7,1035,440,0,1475,0.009705,815,Amazon Bedrock,gen-1780067914-ziKI6uEqXSmzKPp5UfoI,1780067917
cycWwRXyYFapgc,anthropic/claude-sonnet-4,enneagram36,human,1,completed,0.7,1035,440,0,1475,0.009705,1537,Amazon Bedrock,gen-1780067913-e1kxaKIsPdQDPTKIxXlf,1780067918
3F6IoZ0EJKsRY5,anthropic/claude-sonnet-4,enneagram36,human,3,completed,0.7,1035,440,0,1475,0.009705,992,Amazon Bedrock,gen-1780067914-QAZD8vGIH6EZK9MkbUQ6,1780067918
gdymZLMczmCBAw,anthropic/claude-sonnet-4,enneagram36,human,4,completed,0.7,1035,440,0,1475,0.009705,725,Amazon Bedrock,gen-1780067916-u6yulYxgTX42M82TtZA0,1780067920
qZ81wi-ft7W2T5,anthropic/claude-sonnet-4,enneagram36,human,5,completed,0.7,1035,440,0,1475,0.009705,837,Amazon Bedrock,gen-1780067917-kDWpZxTBPkXRegydsiDB,1780067921
JH0Gg1yezFxcmD,anthropic/claude-sonnet-4,enneagram90,self,1,completed,0.7,2622,1088,0,3710,0.024186,814,Amazon Bedrock,gen-1780067917-sunjMODRa2t3D9l5tlvw,1780067926
aCedUofTwRZUTQ,anthropic/claude-sonnet-4,enneagram90,self,3,completed,0.7,2622,1088,0,3710,0.024186,801,Amazon Bedrock,gen-1780067917-YfeYUJPQnIsgXzTmDUwi,1780067926
GFZIhX59H2bDby,anthropic/claude-sonnet-4,enneagram90,self,4,completed,0.7,2622,1088,0,3710,0.024186,813,Amazon Bedrock,gen-1780067917-p6mIBbJIka679ehG1wMF,1780067926
dq5D7rgNhv7NST,anthropic/claude-sonnet-4,enneagram90,self,2,completed,0.7,2622,1088,0,3710,0.024186,848,Amazon Bedrock,gen-1780067917-quD2v7EOTwCoYFZrBmBp,1780067927
NUIWQC_VrJMmCh,anthropic/claude-sonnet-4,enneagram90,self,5,completed,0.7,2622,1088,0,3710,0.024186,1005,Amazon Bedrock,gen-1780067918-t0HsgkyWGUDL9jMFjzxs,1780067927
9CGSY1SUybaJmM,anthropic/claude-sonnet-4,enneagram90,human,1,completed,0.7,2595,1088,0,3683,0.024105,812,Amazon Bedrock,gen-1780067919-bYLtvDPaX4OWObuZ8b75,1780067927
sCeOwN3EaLcEQ8,anthropic/claude-sonnet-4,enneagram90,human,3,completed,0.7,2595,1088,0,3683,0.024105,829,Amazon Bedrock,gen-1780067921-XxV0wLxMZHnT43VJQsdd,1780067929
w8B1SOVTfVpG90,anthropic/claude-sonnet-4,eq_short,self,1,completed,0.7,767,272,0,1039,0.006381,813,Amazon Bedrock,gen-1780067927-sGcd4RstoyZkTyjDRkNd,1780067929
2REa7WgY9A_reS,anthropic/claude-sonnet-4,enneagram90,human,2,completed,0.7,2595,1088,0,3683,0.024105,1674,Amazon Bedrock,gen-1780067920-wkDQCsjBFiOE1jAqOMqH,1780067930
l0iIxCwDYZ6qHe,anthropic/claude-sonnet-4,eq_short,self,2,completed,0.7,767,272,0,1039,0.006381,1028,Amazon Bedrock,gen-1780067927-XRrm5IUmWBH3XIWtIvJl,1780067930
wc0MnCDlMHhjZE,anthropic/claude-sonnet-4,eq_short,self,3,completed,0.7,767,272,0,1039,0.006381,720,Amazon Bedrock,gen-1780067927-zr6vsYbK5maCMqVSYeeD,1780067930
3lBCEwiSczE2Fw,anthropic/claude-sonnet-4,eq_short,self,4,completed,0.7,767,272,0,1039,0.006381,690,Amazon Bedrock,gen-1780067928-MyUs5gKBbz65fCqaukSo,1780067930
j3mTkbnnWhXJxm,anthropic/claude-sonnet-4,eq_short,self,5,completed,0.7,767,272,0,1039,0.006381,698,Amazon Bedrock,gen-1780067929-kcXSwPixv7t7PszWFdDl,1780067932
NPt7QeFcPOiC9a,anthropic/claude-sonnet-4,eq_short,human,1,completed,0.7,740,272,0,1012,0.0063,732,Amazon Bedrock,gen-1780067929-gqL8Nbh8rOGX5C8ZM91T,1780067932
I8tl8Jhr9nbAJP,anthropic/claude-sonnet-4,eq_short,human,2,completed,0.7,740,272,0,1012,0.0063,688,Amazon Bedrock,gen-1780067930-1Cg27BoDbym2n68S6p0C,1780067932
WVArkP-jnJ0oi2,anthropic/claude-sonnet-4,eq_short,human,3,completed,0.7,740,272,0,1012,0.0063,705,Amazon Bedrock,gen-1780067930-3Rq3QE9WAMjlkYStBlnv,1780067932
tGTsOzZblL_Cwf,anthropic/claude-sonnet-4,eq_short,human,4,completed,0.7,740,272,0,1012,0.0063,687,Amazon Bedrock,gen-1780067930-b3UdQEvCryxT5WvXfm9h,1780067933
CvLmml2P-_mZ6h,anthropic/claude-sonnet-4,eq_short,human,5,completed,0.7,740,272,0,1012,0.0063,696,Amazon Bedrock,gen-1780067930-exZSgokOK05L08V0MVlb,1780067933
ppqNINXiUYCobo,anthropic/claude-sonnet-4,enneagram90,human,4,completed,0.7,2595,1088,0,3683,0.024105,787,Amazon Bedrock,gen-1780067926-QeGGxNKn8SjdM5gbHR0N,1780067934
BRJ20BoRsE8lwM,anthropic/claude-sonnet-4,enneagram90,human,5,completed,0.7,2595,1088,0,3683,0.024105,807,Amazon Bedrock,gen-1780067926-YCgw7GKaQbfvwkiPouMP,1780067935
5jjzeXseAlM2TV,anthropic/claude-sonnet-4,hexaco24,self,1,completed,0.7,786,296,0,1082,0.006798,715,Amazon Bedrock,gen-1780067932-fGVpu5GIZ0oCbtdGAxFn,1780067935
k-rUM9kQfNVKan,anthropic/claude-sonnet-4,hexaco24,self,2,completed,0.7,786,296,0,1082,0.006798,766,Amazon Bedrock,gen-1780067932-kMr7JOZle7LkhWbq0E53,1780067935
hyr6amWCAO63lV,anthropic/claude-sonnet-4,hexaco24,self,3,completed,0.7,786,296,0,1082,0.006798,680,Amazon Bedrock,gen-1780067932-kW5sI8X9ilJVJphXJOEn,1780067935
BjivuA8LS38jBB,anthropic/claude-sonnet-4,hexaco24,self,4,completed,0.7,786,296,0,1082,0.006798,674,Amazon Bedrock,gen-1780067932-zZmBHuSj1p2LgZo5vXzY,1780067935
CVOJp8_2OOp6Ak,anthropic/claude-sonnet-4,hexaco24,self,5,completed,0.7,786,296,0,1082,0.006798,1585,Amazon Bedrock,gen-1780067933-piDQHh8qFTankOrZQOZa,1780067937
AzrcbUhrzmVzq_,anthropic/claude-sonnet-4,hexaco24,human,1,completed,0.7,759,296,0,1055,0.006717,1792,Amazon Bedrock,gen-1780067933-khHMoaT5p2J2FhuTJRJe,1780067937
h4YPeLldPuEzkF,anthropic/claude-sonnet-4,hexaco24,human,2,completed,0.7,759,296,0,1055,0.006717,933,Amazon Bedrock,gen-1780067935-r5RB4NtrMZRAurWSR5Ex,1780067937
tO0Cwt5cO2TBq0,anthropic/claude-sonnet-4,hexaco24,human,3,completed,0.7,759,296,0,1055,0.006717,964,Amazon Bedrock,gen-1780067935-yDwinr3vHlpkIh0vG0Tm,1780067938
ZurOUAwPhDPPGp,anthropic/claude-sonnet-4,hexaco24,human,4,completed,0.7,759,296,0,1055,0.006717,738,Amazon Bedrock,gen-1780067935-gBxdhnPEPiIT0DPsteSI,1780067938
VLn1sDQG3M9_85,anthropic/claude-sonnet-4,hexaco24,human,5,completed,0.7,759,296,0,1055,0.006717,740,Amazon Bedrock,gen-1780067935-5sslHXeLr7xEOsc963Gu,1780067938
tDHycfPxoLR9_D,anthropic/claude-sonnet-4,ipip50,self,1,completed,0.7,884,608,0,1492,0.011772,662,Amazon Bedrock,gen-1780067935-BQmnwDc6ElPx18tzokh6,1780067941
1FtGgrr4wdK4Tg,anthropic/claude-sonnet-4,ipip50,self,2,completed,0.7,884,608,0,1492,0.011772,708,Amazon Bedrock,gen-1780067935-h9GGUiSLrNH3aNqnREls,1780067941
orFjmsYg2_dmtm,anthropic/claude-sonnet-4,ipip50,self,3,completed,0.7,884,608,0,1492,0.011772,793,Amazon Bedrock,gen-1780067937-291NlrhtoavkBInBeo9H,1780067942
O8IfpTBWUZ_Hmw,anthropic/claude-sonnet-4,ipip50,self,4,completed,0.7,884,608,0,1492,0.011772,683,Amazon Bedrock,gen-1780067937-UbdM2XT7G7oD2qRzAg4m,1780067943
uNlq1_9Cg1ZjA-,anthropic/claude-sonnet-4,ipip50,human,2,completed,0.7,857,608,0,1465,0.011691,699,Amazon Bedrock,gen-1780067938-tZoM5ZcC8lLbDEBmiSbG,1780067943
_2BYy0tX7qm_1x,anthropic/claude-sonnet-4,ipip50,human,3,completed,0.7,857,608,0,1465,0.011691,738,Amazon Bedrock,gen-1780067938-OhWskJDEfp8NSdY5yYgx,1780067943
JOVNPub-RmY--C,anthropic/claude-sonnet-4,ipip50,self,5,completed,0.7,884,608,0,1492,0.011772,1611,Amazon Bedrock,gen-1780067937-F8fHrJFZjHzhu5gKFIPl,1780067944
sqttgQcW0r6FvA,anthropic/claude-sonnet-4,ipip50,human,1,completed,0.7,857,608,0,1465,0.011691,1666,Amazon Bedrock,gen-1780067938-WLv45LwwKDodhE8cHAFE,1780067944
pII3R18w0sAkQu,anthropic/claude-sonnet-4,kolb12,self,1,completed,0.7,639,152,0,791,0.004197,727,Amazon Bedrock,gen-1780067942-we3BXgQ5o7nHtQOOv2Uv,1780067944
XI5i3VrDXvXZZi,anthropic/claude-sonnet-4,ipip50,human,5,completed,0.7,857,608,0,1465,0.011691,703,Amazon Bedrock,gen-1780067941-E9wFGARDgHLrXhFyqnAH,1780067945
9nbrCBD373mdTR,anthropic/claude-sonnet-4,kolb12,self,3,completed,0.7,639,152,0,791,0.004197,675,Amazon Bedrock,gen-1780067943-GrSzX9O2A3fWqsZw8XfK,1780067945
R4ID-QLtLKRo8l,anthropic/claude-sonnet-4,kolb12,self,4,completed,0.7,639,152,0,791,0.004197,745,Amazon Bedrock,gen-1780067943-pFF55gyOFerxBKpedrH4,1780067945
voGWgB4LhcEKR7,anthropic/claude-sonnet-4,ipip50,human,4,completed,0.7,857,608,0,1465,0.011691,1764,Amazon Bedrock,gen-1780067941-knkHN97eBr1sAmxK9uLP,1780067946
jDa5vRtAsE5s2U,anthropic/claude-sonnet-4,kolb12,self,2,completed,0.7,639,152,0,791,0.004197,1731,Amazon Bedrock,gen-1780067943-aHlHoXFsJWHzYl4z5Cjv,1780067946
1KJMFCvXnA3T1O,anthropic/claude-sonnet-4,kolb12,self,5,completed,0.7,639,152,0,791,0.004197,1441,Amazon Bedrock,gen-1780067944-tpnZXb44CaIlGWGI6PCy,1780067946
TegyKjVwjYdoQ4,anthropic/claude-sonnet-4,kolb12,human,1,completed,0.7,612,152,0,764,0.004116,709,Amazon Bedrock,gen-1780067944-QPNmLwR1A8TAmLh3BqfQ,1780067946
vb83hNveZTzN4H,anthropic/claude-sonnet-4,kolb12,human,2,completed,0.7,612,152,0,764,0.004116,682,Amazon Bedrock,gen-1780067944-bThnHQxJzFdceechO3IY,1780067946
L3tfp6pB2YMzhP,anthropic/claude-sonnet-4,kolb12,human,3,completed,0.7,612,152,0,764,0.004116,704,Amazon Bedrock,gen-1780067945-Xes4tHngEHaE2nZGbqoC,1780067946
_WXVIjwkqY_cot,anthropic/claude-sonnet-4,kolb12,human,4,completed,0.7,612,152,0,764,0.004116,1343,Amazon Bedrock,gen-1780067945-G2qR0gbTfqfs3AcsJjly,1780067947
dvOihsxQRPD5se,anthropic/claude-sonnet-4,kolb12,human,5,completed,0.7,612,152,0,764,0.004116,692,Amazon Bedrock,gen-1780067946-gJqK2JX7VW1uJtYMRbnJ,1780067947
xynfqSE_H1iVd5,anthropic/claude-sonnet-4,locus_levenson,self,2,completed,0.7,872,296,0,1168,0.007056,686,Amazon Bedrock,gen-1780067946-LsbpRUscUM6T5v1PngZm,1780067949
-lzlYruqp1ioOD,anthropic/claude-sonnet-4,locus_levenson,self,3,completed,0.7,872,296,0,1168,0.007056,700,Amazon Bedrock,gen-1780067946-1u0i0rV31f5rSiMyI1GR,1780067949
a69QhcRBN3W0rx,anthropic/claude-sonnet-4,locus_levenson,self,4,completed,0.7,872,296,0,1168,0.007056,688,Amazon Bedrock,gen-1780067946-8E0YBkDjVcK1SQvMyfxM,1780067949
yngfIOKBOzM_OD,anthropic/claude-sonnet-4,locus_levenson,self,5,completed,0.7,872,296,0,1168,0.007056,821,Amazon Bedrock,gen-1780067946-YtLcUJydBiJl9eJhkiS1,1780067949
6TtdVqeQ63KCot,anthropic/claude-sonnet-4,locus_levenson,self,1,completed,0.7,872,296,0,1168,0.007056,1627,Amazon Bedrock,gen-1780067946-dhp3LMP85GZYbmdvB37x,1780067950
YMqhvNkuC7GFMK,anthropic/claude-sonnet-4,locus_levenson,human,1,completed,0.7,845,296,0,1141,0.006975,823,Amazon Bedrock,gen-1780067947-aHOqijh7T2bCfwFMsde1,1780067950
lnpxflvjidpXFJ,anthropic/claude-sonnet-4,locus_levenson,human,2,completed,0.7,845,296,0,1141,0.006975,648,Amazon Bedrock,gen-1780067947-L4qYRs9kvzydzjogNAe8,1780067950
o_eji9R3-wiY8E,anthropic/claude-sonnet-4,locus_levenson,human,3,completed,0.7,845,296,0,1141,0.006975,699,Amazon Bedrock,gen-1780067947-zsownRmQVtcpHNSyrDJj,1780067950
FhHvCGXfFhR8bC,anthropic/claude-sonnet-4,locus_levenson,human,5,completed,0.7,845,296,0,1141,0.006975,665,Amazon Bedrock,gen-1780067949-0bhRIRaaf8xg4bq8xFzu,1780067952
dYD4UZ6qQ2wTaC,anthropic/claude-sonnet-4,locus_levenson,human,4,completed,0.7,845,296,0,1141,0.006975,1873,Amazon Bedrock,gen-1780067949-IImK2QNiHWkPL22rFxwG,1780067953
K2ztE87BJTOZpn,anthropic/claude-sonnet-4,lsq40,self,1,completed,0.7,1094,488,0,1582,0.010602,764,Amazon Bedrock,gen-1780067949-yaJDQ3y4mkzsna3bdqeZ,1780067954
OJ5p59HRG_vs_k,anthropic/claude-sonnet-4,lsq40,self,2,completed,0.7,1094,488,0,1582,0.010602,820,Amazon Bedrock,gen-1780067950-WbYvnyrXqPsqIie9aZxA,1780067954
Z6_cdj4dBAo6ny,anthropic/claude-sonnet-4,lsq40,self,3,completed,0.7,1094,488,0,1582,0.010602,745,Amazon Bedrock,gen-1780067950-ff5CyzSaNE5nQOlANgWt,1780067954
Vg9RqvEWSB8Vzb,anthropic/claude-sonnet-4,lsq40,human,1,completed,0.7,1067,488,0,1555,0.010521,730,Amazon Bedrock,gen-1780067950-t0p0xXxr3ZtdAmz26hRp,1780067954
j_PQUIx04-88Zw,anthropic/claude-sonnet-4,lsq40,self,4,completed,0.7,1094,488,0,1582,0.010602,1737,Amazon Bedrock,gen-1780067950-bcI9zfNBsKpoxXg3YTac,1780067955
cbx7xGRoqK2w9Y,anthropic/claude-sonnet-4,lsq40,self,5,completed,0.7,1094,488,0,1582,0.010602,1602,Amazon Bedrock,gen-1780067950-KRvPTnw6xc5KGKoQ26Ak,1780067955
A6WCcmUnU3hRRR,anthropic/claude-sonnet-4,lsq40,human,2,completed,0.7,1067,488,0,1555,0.010521,697,Amazon Bedrock,gen-1780067952-zjmF0H60tXXKtLc7fJwu,1780067956
cUtQ4W_7pakYQk,anthropic/claude-sonnet-4,lsq40,human,3,completed,0.7,1067,488,0,1555,0.010521,727,Amazon Bedrock,gen-1780067953-uIH84yWtY5Xp1rWmpw5y,1780067957
5KGEogQuS5_Cl8,anthropic/claude-sonnet-4,lsq40,human,4,completed,0.7,1067,488,0,1555,0.010521,791,Amazon Bedrock,gen-1780067954-cJhFAAuLGtuN5jSyxGZC,1780067958
wqLKiLCEXAWn1V,anthropic/claude-sonnet-4,lsq40,human,5,completed,0.7,1067,488,0,1555,0.010521,709,Amazon Bedrock,gen-1780067954-4dq0uM97slnvsJI1a8cG,1780067958
zmEXfhdBlj6HoK,anthropic/claude-sonnet-4,mfq30,self,1,completed,0.7,1189,368,0,1557,0.009087,721,Amazon Bedrock,gen-1780067954-Mihd1dqEA7e8if7g3gGO,1780067958
EwRQPWN64ZhVkp,anthropic/claude-sonnet-4,mfq30,self,2,completed,0.7,1189,368,0,1557,0.009087,1463,Amazon Bedrock,gen-1780067954-do0Agu6wdlfbBannsmiS,1780067959
IGQ8CNoVzl3-F2,anthropic/claude-sonnet-4,mfq30,self,3,completed,0.7,1189,368,0,1557,0.009087,701,Amazon Bedrock,gen-1780067955-k536qBJiczgaeehPJ7c2,1780067959
16IKYTrtn2XJbS,anthropic/claude-sonnet-4,mfq30,self,4,completed,0.7,1189,368,0,1557,0.009087,714,Amazon Bedrock,gen-1780067955-vIA2FYvi2D02rcLxrWYX,1780067959
EGoGOHhrcdtx9H,anthropic/claude-sonnet-4,mfq30,self,5,completed,0.7,1189,368,0,1557,0.009087,940,Amazon Bedrock,gen-1780067956-Jh7a36aqQgC3JQbOjdLD,1780067960
kdE_wIBAGTPKVo,anthropic/claude-sonnet-4,mfq30,human,2,completed,0.7,1162,368,0,1530,0.009006,875,Amazon Bedrock,gen-1780067958-VjhmOEKZURYao2bYqBG5,1780067961
UKooDLAnvSwF96,anthropic/claude-sonnet-4,ncs18,self,1,completed,0.7,683,224,0,907,0.005409,679,Amazon Bedrock,gen-1780067959-ztPvswf8Cotx4Kd6wyBG,1780067961
rKOoKUx5J-KVh6,anthropic/claude-sonnet-4,mfq30,human,1,completed,0.7,1162,368,0,1530,0.009006,1763,Amazon Bedrock,gen-1780067957-PPAd9g5zMEAub7ICdqlP,1780067962
QWBF-4bBA68TI6,anthropic/claude-sonnet-4,mfq30,human,3,completed,0.7,1162,368,0,1530,0.009006,739,Amazon Bedrock,gen-1780067958-VPt1gdC3A1a3rdtgJmIo,1780067962
55qZA1c4YGi_EX,anthropic/claude-sonnet-4,ncs18,self,2,completed,0.7,683,224,0,907,0.005409,691,Amazon Bedrock,gen-1780067959-jGfgrkrGtMyLASFWxAkd,1780067962
870_fU6nQiNt4n,anthropic/claude-sonnet-4,ncs18,self,3,completed,0.7,683,224,0,907,0.005409,717,Amazon Bedrock,gen-1780067960-oKAyYGY6z94e0fhiZaPZ,1780067962
jh0AEz2brkvd36,anthropic/claude-sonnet-4,mfq30,human,5,completed,0.7,1162,368,0,1530,0.009006,850,Amazon Bedrock,gen-1780067959-FxpaUjLTa0b9QNgpK7Nc,1780067963
kBgvt4KfNfEuE6,anthropic/claude-sonnet-4,ncs18,self,4,completed,0.7,683,224,0,907,0.005409,873,Amazon Bedrock,gen-1780067961-gil1SffuN15BXOzrxnJm,1780067964
7q5knFELV65xvH,anthropic/claude-sonnet-4,ncs18,self,5,completed,0.7,683,224,0,907,0.005409,765,Amazon Bedrock,gen-1780067961-B08aAtngQaVxFBmhl32P,1780067964
rpPxUWAuhhWT6M,anthropic/claude-sonnet-4,ncs18,human,1,completed,0.7,656,224,0,880,0.005328,801,Amazon Bedrock,gen-1780067962-vKlUsA8xnSqGnfhKOruk,1780067964
WmSeml315C3VIN,anthropic/claude-sonnet-4,ncs18,human,2,completed,0.7,656,224,0,880,0.005328,817,Amazon Bedrock,gen-1780067962-cZRg2baR3A70PucubYWD,1780067964
