run_id,model_id,instrument_id,framing,run_index,dimension,raw_sum,mean,item_count
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_connectedness,10,3.3333333333333335,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_consistency,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_context,10,3.3333333333333335,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_deliberative,11,3.6666666666666665,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_developer,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_discipline,9,3,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_empathy,10,3.3333333333333335,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_focus,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_futuristic,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_harmony,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_ideation,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_includer,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_individualization,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_input,9,3,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_intellection,10,3.3333333333333335,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_learner,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_maximizer,10,3.3333333333333335,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_positivity,11,3.6666666666666665,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_relator,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_responsibility,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_restorative,9,3,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_self_assurance,9,3,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_significance,12,4,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_strategic,11,3.6666666666666665,3
-ZTp7EGrYbvMbS,openai/gpt-5.6-sol,otti102,human,3,str_woo,9,3,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_achiever,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_activator,10,3.3333333333333335,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_adaptability,9,3,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_analytical,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_arranger,10,3.3333333333333335,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_belief,11,3.6666666666666665,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_command,9,3,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_communication,9,3,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_competition,8,2.6666666666666665,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_connectedness,10,3.3333333333333335,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_consistency,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_context,10,3.3333333333333335,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_deliberative,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_developer,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_discipline,9,3,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_empathy,10,3.3333333333333335,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_focus,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_futuristic,9,3,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_harmony,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_ideation,11,3.6666666666666665,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_includer,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_individualization,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_input,9,3,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_intellection,10,3.3333333333333335,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_learner,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_maximizer,10,3.3333333333333335,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_positivity,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_relator,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_responsibility,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_restorative,10,3.3333333333333335,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_self_assurance,9,3,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_significance,10,3.3333333333333335,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_strategic,12,4,3
YAT83N5OhQAiKm,openai/gpt-5.6-sol,otti102,human,4,str_woo,9,3,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_achiever,10,3.3333333333333335,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_activator,10,3.3333333333333335,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_adaptability,9,3,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_analytical,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_arranger,10,3.3333333333333335,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_belief,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_command,9,3,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_communication,9,3,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_competition,7,2.3333333333333335,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_connectedness,10,3.3333333333333335,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_consistency,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_context,11,3.6666666666666665,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_deliberative,11,3.6666666666666665,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_developer,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_discipline,9,3,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_empathy,10,3.3333333333333335,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_focus,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_futuristic,11,3.6666666666666665,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_harmony,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_ideation,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_includer,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_individualization,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_input,9,3,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_intellection,11,3.6666666666666665,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_learner,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_maximizer,10,3.3333333333333335,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_positivity,11,3.6666666666666665,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_relator,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_responsibility,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_restorative,9,3,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_self_assurance,9,3,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_significance,12,4,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_strategic,11,3.6666666666666665,3
8XxrwoDWzaK8If,openai/gpt-5.6-sol,otti102,human,5,str_woo,9,3,3
D8ikpVARwCvEks,openai/gpt-5.6-sol-pro,obsi32,self,1,disc_c,39,4.875,8
D8ikpVARwCvEks,openai/gpt-5.6-sol-pro,obsi32,self,1,disc_d,17,2.125,8
D8ikpVARwCvEks,openai/gpt-5.6-sol-pro,obsi32,self,1,disc_i,19,2.375,8
D8ikpVARwCvEks,openai/gpt-5.6-sol-pro,obsi32,self,1,disc_s,33,4.125,8
L_TbqP6KglrKEU,openai/gpt-5.6-sol-pro,obsi32,self,2,disc_c,38,4.75,8
L_TbqP6KglrKEU,openai/gpt-5.6-sol-pro,obsi32,self,2,disc_d,21,2.625,8
L_TbqP6KglrKEU,openai/gpt-5.6-sol-pro,obsi32,self,2,disc_i,19,2.375,8
L_TbqP6KglrKEU,openai/gpt-5.6-sol-pro,obsi32,self,2,disc_s,33,4.125,8
C_9gH3OgYd1IcA,openai/gpt-5.6-sol-pro,obsi32,self,3,disc_c,38,4.75,8
C_9gH3OgYd1IcA,openai/gpt-5.6-sol-pro,obsi32,self,3,disc_d,16,2,8
C_9gH3OgYd1IcA,openai/gpt-5.6-sol-pro,obsi32,self,3,disc_i,19,2.375,8
C_9gH3OgYd1IcA,openai/gpt-5.6-sol-pro,obsi32,self,3,disc_s,32,4,8
UMWvFIX7x9N5gs,openai/gpt-5.6-sol-pro,obsi32,self,4,disc_c,40,5,8
UMWvFIX7x9N5gs,openai/gpt-5.6-sol-pro,obsi32,self,4,disc_d,17,2.125,8
UMWvFIX7x9N5gs,openai/gpt-5.6-sol-pro,obsi32,self,4,disc_i,17,2.125,8
UMWvFIX7x9N5gs,openai/gpt-5.6-sol-pro,obsi32,self,4,disc_s,34,4.25,8
3kR3eZPVG_5LiT,openai/gpt-5.6-sol-pro,obsi32,self,5,disc_c,39,4.875,8
3kR3eZPVG_5LiT,openai/gpt-5.6-sol-pro,obsi32,self,5,disc_d,15,1.875,8
3kR3eZPVG_5LiT,openai/gpt-5.6-sol-pro,obsi32,self,5,disc_i,17,2.125,8
3kR3eZPVG_5LiT,openai/gpt-5.6-sol-pro,obsi32,self,5,disc_s,32,4,8
Q7J1goo6kXXrJr,openai/gpt-5.6-sol-pro,obsi32,human,1,disc_c,30,3.75,8
Q7J1goo6kXXrJr,openai/gpt-5.6-sol-pro,obsi32,human,1,disc_d,23,2.875,8
Q7J1goo6kXXrJr,openai/gpt-5.6-sol-pro,obsi32,human,1,disc_i,24,3,8
Q7J1goo6kXXrJr,openai/gpt-5.6-sol-pro,obsi32,human,1,disc_s,32,4,8
kE3YXw17oHGJx-,openai/gpt-5.6-sol-pro,obsi32,human,2,disc_c,29,3.625,8
kE3YXw17oHGJx-,openai/gpt-5.6-sol-pro,obsi32,human,2,disc_d,23,2.875,8
kE3YXw17oHGJx-,openai/gpt-5.6-sol-pro,obsi32,human,2,disc_i,24,3,8
kE3YXw17oHGJx-,openai/gpt-5.6-sol-pro,obsi32,human,2,disc_s,31,3.875,8
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_achiever,10,3.3333333333333335,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_activator,10,3.3333333333333335,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_adaptability,9,3,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_analytical,11,3.6666666666666665,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_arranger,9,3,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_belief,12,4,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_command,8,2.6666666666666665,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_communication,9,3,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_competition,8,2.6666666666666665,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_connectedness,11,3.6666666666666665,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_consistency,12,4,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_context,10,3.3333333333333335,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_deliberative,11,3.6666666666666665,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_developer,12,4,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_discipline,9,3,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_empathy,10,3.3333333333333335,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_focus,10,3.3333333333333335,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_futuristic,9,3,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_harmony,12,4,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_ideation,9,3,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_includer,11,3.6666666666666665,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_individualization,12,4,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_input,9,3,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_intellection,11,3.6666666666666665,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_learner,11,3.6666666666666665,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_maximizer,10,3.3333333333333335,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_positivity,10,3.3333333333333335,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_relator,12,4,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_responsibility,12,4,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_restorative,9,3,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_self_assurance,10,3.3333333333333335,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_significance,12,4,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_strategic,11,3.6666666666666665,3
USXyRAEGoIuu9K,openai/gpt-5.5-pro,otti102,human,5,str_woo,9,3,3
npL4t4Q5fNqR9o,openai/gpt-5.6-sol-pro,obsi32,human,4,disc_c,29,3.625,8
npL4t4Q5fNqR9o,openai/gpt-5.6-sol-pro,obsi32,human,4,disc_d,23,2.875,8
npL4t4Q5fNqR9o,openai/gpt-5.6-sol-pro,obsi32,human,4,disc_i,24,3,8
npL4t4Q5fNqR9o,openai/gpt-5.6-sol-pro,obsi32,human,4,disc_s,32,4,8
MwmQhyDI6jzb7-,openai/gpt-5.6-sol-pro,obsi32,human,5,disc_c,29,3.625,8
MwmQhyDI6jzb7-,openai/gpt-5.6-sol-pro,obsi32,human,5,disc_d,22,2.75,8
MwmQhyDI6jzb7-,openai/gpt-5.6-sol-pro,obsi32,human,5,disc_i,24,3,8
MwmQhyDI6jzb7-,openai/gpt-5.6-sol-pro,obsi32,human,5,disc_s,30,3.75,8
acYmOnmPNaMxVA,openai/gpt-5.6-sol-pro,obsi32,human,3,disc_c,30,3.75,8
acYmOnmPNaMxVA,openai/gpt-5.6-sol-pro,obsi32,human,3,disc_d,23,2.875,8
acYmOnmPNaMxVA,openai/gpt-5.6-sol-pro,obsi32,human,3,disc_i,24,3,8
acYmOnmPNaMxVA,openai/gpt-5.6-sol-pro,obsi32,human,3,disc_s,30,3.75,8
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_achiever,13,4.333333333333333,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_activator,8,2.6666666666666665,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_adaptability,12,4,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_analytical,15,5,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_arranger,14,4.666666666666667,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_belief,14,4.666666666666667,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_command,9,3,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_communication,15,5,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_competition,3,1,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_connectedness,11,3.6666666666666665,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_consistency,12,4,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_context,14,4.666666666666667,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_deliberative,14,4.666666666666667,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_developer,15,5,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_discipline,10,3.3333333333333335,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_empathy,12,4,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_focus,14,4.666666666666667,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_futuristic,12,4,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_harmony,13,4.333333333333333,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_ideation,15,5,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_includer,15,5,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_individualization,15,5,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_input,15,5,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_intellection,15,5,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_learner,15,5,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_maximizer,13,4.333333333333333,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_positivity,11,3.6666666666666665,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_relator,11,3.6666666666666665,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_responsibility,15,5,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_restorative,13,4.333333333333333,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_self_assurance,12,4,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_significance,7,2.3333333333333335,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_strategic,15,5,3
Ez1jk_aikaJO4o,openai/gpt-5.6-sol-pro,otti102,self,1,str_woo,10,3.3333333333333335,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_achiever,13,4.333333333333333,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_activator,10,3.3333333333333335,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_adaptability,13,4.333333333333333,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_analytical,15,5,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_arranger,15,5,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_belief,14,4.666666666666667,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_command,11,3.6666666666666665,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_communication,15,5,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_competition,3,1,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_connectedness,10,3.3333333333333335,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_consistency,9,3,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_context,14,4.666666666666667,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_deliberative,14,4.666666666666667,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_developer,15,5,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_discipline,12,4,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_empathy,13,4.333333333333333,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_focus,14,4.666666666666667,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_futuristic,12,4,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_harmony,12,4,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_ideation,15,5,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_includer,15,5,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_individualization,15,5,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_input,15,5,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_intellection,14,4.666666666666667,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_learner,15,5,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_maximizer,12,4,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_positivity,12,4,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_relator,9,3,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_responsibility,15,5,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_restorative,13,4.333333333333333,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_self_assurance,9,3,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_significance,7,2.3333333333333335,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_strategic,15,5,3
8Ic-THLZKieY0B,openai/gpt-5.6-sol-pro,otti102,self,2,str_woo,10,3.3333333333333335,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_achiever,12,4,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_activator,9,3,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_adaptability,12,4,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_analytical,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_arranger,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_belief,14,4.666666666666667,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_command,9,3,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_communication,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_competition,3,1,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_connectedness,11,3.6666666666666665,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_consistency,11,3.6666666666666665,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_context,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_deliberative,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_developer,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_discipline,12,4,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_empathy,12,4,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_focus,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_futuristic,12,4,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_harmony,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_ideation,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_includer,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_individualization,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_input,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_intellection,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_learner,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_maximizer,13,4.333333333333333,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_positivity,12,4,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_relator,10,3.3333333333333335,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_responsibility,15,5,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_restorative,13,4.333333333333333,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_self_assurance,10,3.3333333333333335,3
RwPyZybSbnaAYt,openai/gpt-5.6-sol-pro,otti102,self,3,str_significance,9,3,3
